Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,19,000,00000,WEST BENGAL,048007, Lohara,852,430,422,841,422,419,11,8,3
C0116,19,000,00000,WEST BENGAL,049000,49 JATAPU ,4,2,2,0,0,0,4,2,2
C0116,19,000,00000,WEST BENGAL,049999,49 Others,4,2,2,0,0,0,4,2,2
C0116,19,000,00000,WEST BENGAL,051000,51 KABUI ,18,10,8,5,3,2,13,7,6
C0116,19,000,00000,WEST BENGAL,051003, Kabui,5,5,0,2,2,0,3,3,0
C0116,19,000,00000,WEST BENGAL,051005, Rongmei,13,5,8,3,1,2,10,4,6
C0116,19,000,00000,WEST BENGAL,052000,52 KARBI/MIKIR ,4,3,1,0,0,0,4,3,1
C0116,19,000,00000,WEST BENGAL,052002, Karbi/Mikir,4,3,1,0,0,0,4,3,1
C0116,19,000,00000,WEST BENGAL,053000,53 KHANDESHI,8,7,1,8,7,1,0,0,0
C0116,19,000,00000,WEST BENGAL,053004, Dangi,3,2,1,3,2,1,0,0,0
C0116,19,000,00000,WEST BENGAL,053005, Gujari,5,5,0,5,5,0,0,0,0
C0116,19,000,00000,WEST BENGAL,054000,54 KHARIA ,6876,3446,3430,6408,3211,3197,468,235,233
C0116,19,000,00000,WEST BENGAL,054005, Kharia,6327,3166,3161,5943,2969,2974,384,197,187
C0116,19,000,00000,WEST BENGAL,054999,54 Others,549,280,269,465,242,223,84,38,46
C0116,19,000,00000,WEST BENGAL,055000,55 KHASI ,232,110,122,95,45,50,137,65,72
C0116,19,000,00000,WEST BENGAL,055007, Khasi,231,109,122,94,44,50,137,65,72
C0116,19,000,00000,WEST BENGAL,055012, Pnar/Synteng,1,1,0,1,1,0,0,0,0
C0116,19,000,00000,WEST BENGAL,056000,56 KHEZHA ,2,2,0,1,1,0,1,1,0
C0116,19,000,00000,WEST BENGAL,056003, Khezha,1,1,0,1,1,0,0,0,0
C0116,19,000,00000,WEST BENGAL,056999,56 Others ,1,1,0,0,0,0,1,1,0
C0116,19,000,00000,WEST BENGAL,057000,57 KHIEMNUNGAN,6,6,0,3,3,0,3,3,0
C0116,19,000,00000,WEST BENGAL,057001, Khiemnungan,6,6,0,3,3,0,3,3,0
C0116,19,000,00000,WEST BENGAL,058000,58 KHOND/KONDH ,402,197,205,402,197,205,0,0,0
C0116,19,000,00000,WEST BENGAL,058001, Khond/Kondh,402,197,205,402,197,205,0,0,0
C0116,19,000,00000,WEST BENGAL,059000,59 KINNAURI ,16,9,7,1,1,0,15,8,7
C0116,19,000,00000,WEST BENGAL,059003, Kinnauri,3,3,0,1,1,0,2,2,0
C0116,19,000,00000,WEST BENGAL,059999,59 Others,13,6,7,0,0,0,13,6,7
C0116,19,000,00000,WEST BENGAL,060000,60 KISAN ,10277,5365,4912,10271,5361,4910,6,4,2
C0116,19,000,00000,WEST BENGAL,060002, Kisan,10277,5365,4912,10271,5361,4910,6,4,2
C0116,19,000,00000,WEST BENGAL,061000,61 KOCH ,427,221,206,398,204,194,29,17,12
C0116,19,000,00000,WEST BENGAL,061002, Koch,427,221,206,398,204,194,29,17,12
C0116,19,000,00000,WEST BENGAL,062000,62 KODA/KORA ,40741,20270,20471,36753,18297,18456,3988,1973,2015
C0116,19,000,00000,WEST BENGAL,062003, Koda/Kora,40739,20269,20470,36753,18297,18456,3986,1972,2014
C0116,19,000,00000,WEST BENGAL,062999,62 Others ,2,1,1,0,0,0,2,1,1
C0116,19,000,00000,WEST BENGAL,064000,64 KOM,26,17,9,23,15,8,3,2,1
C0116,19,000,00000,WEST BENGAL,064001, Kom,26,17,9,23,15,8,3,2,1
C0116,19,000,00000,WEST BENGAL,065000,65 KONDA,14,9,5,0,0,0,14,9,5
C0116,19,000,00000,WEST BENGAL,065003, Konda,9,7,2,0,0,0,9,7,2
C0116,19,000,00000,WEST BENGAL,065999,65 Others ,5,2,3,0,0,0,5,2,3
C0116,19,000,00000,WEST BENGAL,066000,66 KONYAK ,47,47,0,38,38,0,9,9,0
C0116,19,000,00000,WEST BENGAL,066001, Konyak,47,47,0,38,38,0,9,9,0
C0116,19,000,00000,WEST BENGAL,068000,68 KORWA ,2009,968,1041,576,282,294,1433,686,747
C0116,19,000,00000,WEST BENGAL,068003, Koraku,9,2,7,9,2,7,0,0,0
C0116,19,000,00000,WEST BENGAL,068999,68 Others ,2000,966,1034,567,280,287,1433,686,747
C0116,19,000,00000,WEST BENGAL,069000,69 KOYA ,1,0,1,1,0,1,0,0,0
C0116,19,000,00000,WEST BENGAL,069002, Koya,1,0,1,1,0,1,0,0,0
C0116,19,000,00000,WEST BENGAL,070000,70 KUI ,3,3,0,3,3,0,0,0,0
C0116,19,000,00000,WEST BENGAL,070001, Kui,3,3,0,3,3,0,0,0,0
C0116,19,000,00000,WEST BENGAL,071000,71 KUKI,173,115,58,37,17,20,136,98,38
C0116,19,000,00000,WEST BENGAL,071008, Kuki,171,114,57,36,16,20,135,98,37
C0116,19,000,00000,WEST BENGAL,071999,71 Others ,2,1,1,1,1,0,1,0,1
C0116,19,000,00000,WEST BENGAL,072000,72 KURUKH/ORAON ,171909,86428,85481,159686,80278,79408,12223,6150,6073
C0116,19,000,00000,WEST BENGAL,072024, Kurukh/Oraon,168780,84836,83944,156931,78879,78052,11849,5957,5892
C0116,19,000,00000,WEST BENGAL,072999,72 Others ,3129,1592,1537,2755,1399,1356,374,193,181
C0116,19,000,00000,WEST BENGAL,073000,73 LADAKHI ,25,16,9,12,10,2,13,6,7
C0116,19,000,00000,WEST BENGAL,073003, Ladakhi,25,16,9,12,10,2,13,6,7
