Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,30,000,00000,GOA,039999,39 Others,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,040000,40 ENGLISH ,9765,4619,5146,2110,969,1141,7655,3650,4005
C0116,30,000,00000,GOA,040001, English,9765,4619,5146,2110,969,1141,7655,3650,4005
C0116,30,000,00000,GOA,043000,43 GARO ,13,8,5,6,6,0,7,2,5
C0116,30,000,00000,GOA,043005, Garo,13,8,5,6,6,0,7,2,5
C0116,30,000,00000,GOA,044000,44 GONDI,234,117,117,90,42,48,144,75,69
C0116,30,000,00000,GOA,044007, Gondi,11,5,6,0,0,0,11,5,6
C0116,30,000,00000,GOA,044013, Kalari,215,104,111,90,42,48,125,62,63
C0116,30,000,00000,GOA,044999,44 Others,8,8,0,0,0,0,8,8,0
C0116,30,000,00000,GOA,045000,45 HALABI,26,23,3,3,3,0,23,20,3
C0116,30,000,00000,GOA,045001, Halabi,26,23,3,3,3,0,23,20,3
C0116,30,000,00000,GOA,047000,47 HMAR,2,1,1,2,1,1,0,0,0
C0116,30,000,00000,GOA,047001, Hmar,2,1,1,2,1,1,0,0,0
C0116,30,000,00000,GOA,051000,51 KABUI ,2,2,0,0,0,0,2,2,0
C0116,30,000,00000,GOA,051003, Kabui,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,051005, Rongmei,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,052000,52 KARBI/MIKIR ,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,052002, Karbi/Mikir,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,053000,53 KHANDESHI,9,3,6,1,1,0,8,2,6
C0116,30,000,00000,GOA,053005, Gujari,9,3,6,1,1,0,8,2,6
C0116,30,000,00000,GOA,054000,54 KHARIA ,76,45,31,42,22,20,34,23,11
C0116,30,000,00000,GOA,054005, Kharia,76,45,31,42,22,20,34,23,11
C0116,30,000,00000,GOA,055000,55 KHASI ,16,6,10,3,1,2,13,5,8
C0116,30,000,00000,GOA,055007, Khasi,13,4,9,3,1,2,10,3,7
C0116,30,000,00000,GOA,055009, Lyngngam,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,055012, Pnar/Synteng,2,1,1,0,0,0,2,1,1
C0116,30,000,00000,GOA,056000,56 KHEZHA ,1,0,1,1,0,1,0,0,0
C0116,30,000,00000,GOA,056999,56 Others ,1,0,1,1,0,1,0,0,0
C0116,30,000,00000,GOA,059000,59 KINNAURI ,2,1,1,0,0,0,2,1,1
C0116,30,000,00000,GOA,059003, Kinnauri,2,1,1,0,0,0,2,1,1
C0116,30,000,00000,GOA,061000,61 KOCH ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,061002, Koch,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,063000,63 KOLAMI ,160,67,93,54,27,27,106,40,66
C0116,30,000,00000,GOA,063001, Kolami,160,67,93,54,27,27,106,40,66
C0116,30,000,00000,GOA,064000,64 KOM,111,51,60,2,1,1,109,50,59
C0116,30,000,00000,GOA,064001, Kom,111,51,60,2,1,1,109,50,59
C0116,30,000,00000,GOA,065000,65 KONDA,9,5,4,9,5,4,0,0,0
C0116,30,000,00000,GOA,065003, Konda,9,5,4,9,5,4,0,0,0
C0116,30,000,00000,GOA,067000,67 KORKU ,362,221,141,131,81,50,231,140,91
C0116,30,000,00000,GOA,067001, Korku,362,221,141,131,81,50,231,140,91
C0116,30,000,00000,GOA,068000,68 KORWA ,5,2,3,0,0,0,5,2,3
C0116,30,000,00000,GOA,068999,68 Others ,5,2,3,0,0,0,5,2,3
C0116,30,000,00000,GOA,070000,70 KUI ,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,070001, Kui,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,071000,71 KUKI,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,071008, Kuki,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,072000,72 KURUKH/ORAON ,213,115,98,130,72,58,83,43,40
C0116,30,000,00000,GOA,072024, Kurukh/Oraon,211,114,97,128,71,57,83,43,40
C0116,30,000,00000,GOA,072999,72 Others ,2,1,1,2,1,1,0,0,0
C0116,30,000,00000,GOA,073000,73 LADAKHI ,4,2,2,0,0,0,4,2,2
C0116,30,000,00000,GOA,073003, Ladakhi,4,2,2,0,0,0,4,2,2
C0116,30,000,00000,GOA,075000,75 LAHNDA ,85,42,43,23,13,10,62,29,33
C0116,30,000,00000,GOA,075006, Hindi Multani,85,42,43,23,13,10,62,29,33
C0116,30,000,00000,GOA,078000,78 LEPCHA ,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,078001, Lepcha,1,0,1,0,0,0,1,0,1
C0116,30,000,00000,GOA,079000,79 LIANGMEI ,1,1,0,1,1,0,0,0,0
C0116,30,000,00000,GOA,079002, Liangmei,1,1,0,1,1,0,0,0,0
C0116,30,000,00000,GOA,080000,80 LIMBU ,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,080002, Limbu,1,1,0,0,0,0,1,1,0
C0116,30,000,00000,GOA,081000,81 LOTHA ,2,1,1,1,0,1,1,1,0
C0116,30,000,00000,GOA,081001, Lotha,2,1,1,1,0,1,1,1,0
C0116,30,000,00000,GOA,082000,82 LUSHAI/MIZO ,35,21,14,4,2,2,31,19,12
C0116,30,000,00000,GOA,082005, Lushai/Mizo,35,21,14,4,2,2,31,19,12
C0116,30,000,00000,GOA,083000,83 MALTO ,5,3,2,5,3,2,0,0,0
C0116,30,000,00000,GOA,083002, Pahariya,5,3,2,5,3,2,0,0,0
C0116,30,000,00000,GOA,084000,84 MAO,3,2,1,0,0,0,3,2,1
C0116,30,000,00000,GOA,084001, Mao,3,2,1,0,0,0,3,2,1
