Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,10,000,00000,BIHAR,089000,89 MOGH ,6,2,4,5,2,3,1,0,1
C0116,10,000,00000,BIHAR,089004, Mogh,5,2,3,4,2,2,1,0,1
C0116,10,000,00000,BIHAR,089999,89 Others ,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,090000,90 MONPA ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,090003, Monpa,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,091000,91 MUNDA,1612,834,778,1472,776,696,140,58,82
C0116,10,000,00000,BIHAR,091006, Kol,373,190,183,373,190,183,0,0,0
C0116,10,000,00000,BIHAR,091009, Munda,1239,644,595,1099,586,513,140,58,82
C0116,10,000,00000,BIHAR,092000,92 MUNDARI ,2468,1331,1137,1985,1040,945,483,291,192
C0116,10,000,00000,BIHAR,092005, Mundari,2468,1331,1137,1985,1040,945,483,291,192
C0116,10,000,00000,BIHAR,094000,94 NISSI/DAFLA ,14,14,0,6,6,0,8,8,0
C0116,10,000,00000,BIHAR,094001, Apatani,2,2,0,1,1,0,1,1,0
C0116,10,000,00000,BIHAR,094007, Nissi/Dafla,3,3,0,1,1,0,2,2,0
C0116,10,000,00000,BIHAR,094008, Tagin,6,6,0,3,3,0,3,3,0
C0116,10,000,00000,BIHAR,094999,94 Others ,3,3,0,1,1,0,2,2,0
C0116,10,000,00000,BIHAR,095000,95 NOCTE ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,095999,95 Others ,1,1,0,1,1,0,0,0,0
C0116,10,000,00000,BIHAR,096000,96 PAITE,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,096002, Paite,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,102000,102 RABHA ,2,2,0,1,1,0,1,1,0
C0116,10,000,00000,BIHAR,102002, Rabha,2,2,0,1,1,0,1,1,0
C0116,10,000,00000,BIHAR,103000,103 RAI ,159,75,84,159,75,84,0,0,0
C0116,10,000,00000,BIHAR,103003, Rai,157,74,83,157,74,83,0,0,0
C0116,10,000,00000,BIHAR,103999,103 Others ,2,1,1,2,1,1,0,0,0
C0116,10,000,00000,BIHAR,106000,106 SAVARA,125,56,69,125,56,69,0,0,0
C0116,10,000,00000,BIHAR,106004, Savara,125,56,69,125,56,69,0,0,0
C0116,10,000,00000,BIHAR,112000,112 TANGKHUL ,5,5,0,3,3,0,2,2,0
C0116,10,000,00000,BIHAR,112008, Tangkhul,5,5,0,3,3,0,2,2,0
C0116,10,000,00000,BIHAR,113000,113 TANGSA,3,3,0,3,3,0,0,0,0
C0116,10,000,00000,BIHAR,113999,113 Others,3,3,0,3,3,0,0,0,0
C0116,10,000,00000,BIHAR,114000,114 THADO ,6,4,2,6,4,2,0,0,0
C0116,10,000,00000,BIHAR,114015, Thado,6,4,2,6,4,2,0,0,0
C0116,10,000,00000,BIHAR,115000,115 TIBETAN ,20,17,3,3,2,1,17,15,2
C0116,10,000,00000,BIHAR,115008, Tibetan,17,15,2,0,0,0,17,15,2
C0116,10,000,00000,BIHAR,115999,115 Others,3,2,1,3,2,1,0,0,0
C0116,10,000,00000,BIHAR,116000,116 TRIPURI ,7,7,0,3,3,0,4,4,0
C0116,10,000,00000,BIHAR,116007, Kokbarak,4,4,0,2,2,0,2,2,0
C0116,10,000,00000,BIHAR,116014, Tripuri,2,2,0,1,1,0,1,1,0
C0116,10,000,00000,BIHAR,116999,116 Others ,1,1,0,0,0,0,1,1,0
C0116,10,000,00000,BIHAR,117000,117 TULU ,434,225,209,409,216,193,25,9,16
C0116,10,000,00000,BIHAR,117009, Tulu,9,4,5,9,4,5,0,0,0
C0116,10,000,00000,BIHAR,117999,117 Others ,425,221,204,400,212,188,25,9,16
C0116,10,000,00000,BIHAR,120000,120 YIMCHUNGRE,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,120004, Tikhir,1,0,1,1,0,1,0,0,0
C0116,10,000,00000,BIHAR,124000,124 OTHERS,47092,26488,20604,43431,24415,19016,3661,2073,1588
C0116,10,203,00000,Pashchim Champaran,001000,1 ASSAMESE,124,118,6,92,86,6,32,32,0
C0116,10,203,00000,Pashchim Champaran,001002, Assamese,123,117,6,91,85,6,32,32,0
C0116,10,203,00000,Pashchim Champaran,001999,1 Others,1,1,0,1,1,0,0,0,0
C0116,10,203,00000,Pashchim Champaran,002000,2 BENGALI ,38769,20476,18293,35476,18768,16708,3293,1708,1585
C0116,10,203,00000,Pashchim Champaran,002007, Bengali,38768,20475,18293,35475,18767,16708,3293,1708,1585
C0116,10,203,00000,Pashchim Champaran,002011, Chakma,1,1,0,1,1,0,0,0,0
C0116,10,203,00000,Pashchim Champaran,003000,3 BODO ,6,6,0,3,3,0,3,3,0
