Table,State,District,Sub-,Area name,Mother,Mother tongue name,Total,,,Rural,,,Urban,,
name,code,code,district,,tongue,,P,M,F,P,M,F,P,M,F
,,,code,,code,,1,2,3,4,5,6,7,8,9
C0116,28,000,00000,ANDHRA PRADESH,019014, Sindhi,10304,5173,5131,153,80,73,10151,5093,5058
C0116,28,000,00000,ANDHRA PRADESH,019999,19 Others,6,3,3,0,0,0,6,3,3
C0116,28,000,00000,ANDHRA PRADESH,020000,20 TAMIL ,713848,357579,356269,388188,193850,194338,325660,163729,161931
C0116,28,000,00000,ANDHRA PRADESH,020006, Irula/Irular Mozhi,1,1,0,0,0,0,1,1,0
C0116,28,000,00000,ANDHRA PRADESH,020009, Kaikadi,143,70,73,122,59,63,21,11,10
C0116,28,000,00000,ANDHRA PRADESH,020015, Korava,273,138,135,263,133,130,10,5,5
C0116,28,000,00000,ANDHRA PRADESH,020027, Tamil,625546,313271,312275,318459,158772,159687,307087,154499,152588
C0116,28,000,00000,ANDHRA PRADESH,020029, Yerukala/Yerukula,57595,28800,28795,39450,19790,19660,18145,9010,9135
C0116,28,000,00000,ANDHRA PRADESH,020999,20 Others,30290,15299,14991,29894,15096,14798,396,203,193
C0116,28,000,00000,ANDHRA PRADESH,021000,21 TELUGU ,70667780,35385456,35282324,49350893,24716157,24634736,21316887,10669299,10647588
C0116,28,000,00000,ANDHRA PRADESH,021046, Telugu,70662838,35382930,35279908,49347283,24714317,24632966,21315555,10668613,10646942
C0116,28,000,00000,ANDHRA PRADESH,021048, Vadari,635,327,308,507,261,246,128,66,62
C0116,28,000,00000,ANDHRA PRADESH,021999,21 Others,4307,2199,2108,3103,1579,1524,1204,620,584
C0116,28,000,00000,ANDHRA PRADESH,022000,22 URDU,7505623,3798603,3707020,2506042,1258234,1247808,4999581,2540369,2459212
C0116,28,000,00000,ANDHRA PRADESH,022015, Urdu,7504151,3797864,3706287,2505252,1257845,1247407,4998899,2540019,2458880
C0116,28,000,00000,ANDHRA PRADESH,022999,22 Others,1472,739,733,790,389,401,682,350,332
C0116,28,000,00000,ANDHRA PRADESH,023000,23 ADI ,50,31,19,5,3,2,45,28,17
C0116,28,000,00000,ANDHRA PRADESH,023003, Adi,37,23,14,5,3,2,32,20,12
C0116,28,000,00000,ANDHRA PRADESH,023040, Talgalo,1,0,1,0,0,0,1,0,1
C0116,28,000,00000,ANDHRA PRADESH,023999,23 Others,12,8,4,0,0,0,12,8,4
C0116,28,000,00000,ANDHRA PRADESH,024000,24 AFGHANI/KABULI/PASHTO ,15,13,2,1,1,0,14,12,2
C0116,28,000,00000,ANDHRA PRADESH,024001, Afghani/Kabuli/Pashto,11,9,2,1,1,0,10,8,2
